/home/slee/miniconda3/bin/python /home/slee/Desktop/code/mir-hw2/q5.py



tempo / 2 :


Cha Cha
id = 489 , gt =124 , t1 = 246.0938 , t2 =492.1875 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 1.9846 , t2/gt = 3.9693
id = 333 , gt = 96 , t1 = 234.9077 , t2 =258.3984 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 2.4470 , t2/gt = 2.6917
id = 334 , gt = 94 , t1 = 234.9077 , t2 =258.3984 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1000 , t1/gt = 2.4990 , t2/gt = 2.7489
id = 335 , gt = 60 , t1 = 224.6943 , t2 =246.0938 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0952 , t1/gt = 3.7449 , t2/gt = 4.1016
id = 336 , gt = 88 , t1 = 224.6943 , t2 =344.5312 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5333 , t1/gt = 2.5533 , t2/gt = 3.9151
id = 337 , gt =112 , t1 = 215.3320 , t2 =224.6943 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0435 , t1/gt = 1.9226 , t2/gt = 2.0062
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Slow Waltz : avg.P-score = 0.0000 , avg.ALOTC = 0.0000
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t2/t1 = 1.2522
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t1/gt = 2.6648
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t2/gt = 3.2472
diff = 2
        Cha Cha : avg.P-score = 0.0631 , avg.ALOTC = 0.0306 avg.t2/t1 = 1.5547 avg.t1/gt = 1.8424 avg.t2/gt = 2.8499
           Jive : avg.P-score = 0.8000 , avg.ALOTC = 0.4198 avg.t2/t1 = 1.7219 avg.t1/gt = 1.1532 avg.t2/gt = 1.9100
      Quickstep : avg.P-score = 0.9512 , avg.ALOTC = 0.8203 avg.t2/t1 = 1.1772 avg.t1/gt = 0.9998 avg.t2/gt = 1.1787
          Rumba : avg.P-score = 0.0102 , avg.ALOTC = 0.0069 avg.t2/t1 = 1.4911 avg.t1/gt = 2.0794 avg.t2/gt = 3.0451
          Samba : avg.P-score = 0.0000 , avg.ALOTC = 0.0000 avg.t2/t1 = 1.3423 avg.t1/gt = 2.0335 avg.t2/gt = 2.7144
          Tango : avg.P-score = 0.0116 , avg.ALOTC = 0.0056 avg.t2/t1 = 1.1545 avg.t1/gt = 1.8375 avg.t2/gt = 2.0777
 Viennese Waltz : avg.P-score = 0.4923 , avg.ALOTC = 0.3396 avg.t2/t1 = 1.3613 avg.t1/gt = 1.2156 avg.t2/gt = 1.6158
     Slow Waltz : avg.P-score = 0.0000 , avg.ALOTC = 0.0000 avg.t2/t1 = 1.2522 avg.t1/gt = 2.6648 avg.t2/gt = 3.2472



tempo / 3 :


Cha Cha
id = 489 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 490 , gt =136 , t1 = 369.1406 , t2 =407.9975 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1053 , t1/gt = 2.7143 , t2/gt = 3.0000
id = 491 , gt =123 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 2.8647 , t2/gt = 3.0011
id = 492 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 493 , gt =124 , t1 = 369.1406 , t2 =704.7230 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.9091 , t1/gt = 2.9769 , t2/gt = 5.6833
id = 494 , gt =124 , t1 = 189.0720 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.9524 , t1/gt = 1.5248 , t2/gt = 2.9769
id = 495 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 496 , gt =124 , t1 = 369.1406 , t2 =484.4971 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3125 , t1/gt = 2.9769 , t2/gt = 3.9072
id = 497 , gt =124 , t1 = 242.2485 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5238 , t1/gt = 1.9536 , t2/gt = 2.9769
id = 498 , gt =124 , t1 = 369.1406 , t2 =484.4971 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3125 , t1/gt = 2.9769 , t2/gt = 3.9072
id = 499 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 500 , gt =124 , t1 = 287.1094 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.2857 , t1/gt = 2.3154 , t2/gt = 2.9769
id = 501 , gt =124 , t1 = 250.0630 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4762 , t1/gt = 2.0166 , t2/gt = 2.9769
id = 502 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 503 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 504 , gt =124 , t1 = 369.1406 , t2 =484.4971 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3125 , t1/gt = 2.9769 , t2/gt = 3.9072
id = 505 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 506 , gt =124 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 2.8416 , t2/gt = 2.9769
id = 507 , gt =124 , t1 = 337.0414 , t2 =352.3615 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0455 , t1/gt = 2.7181 , t2/gt = 2.8416
id = 508 , gt =124 , t1 = 221.4844 , t2 =337.0414 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5217 , t1/gt = 1.7862 , t2/gt = 2.7181
id = 509 , gt =124 , t1 = 369.1406 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4000 , t1/gt = 2.9769 , t2/gt = 4.1677
id = 510 , gt =124 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 2.9769 , t2/gt = 3.1258
id = 511 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 512 , gt =124 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 2.9769 , t2/gt = 3.1258
id = 513 , gt =116 , t1 = 352.3615 , t2 =645.9961 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.8333 , t1/gt = 3.0376 , t2/gt = 5.5689
id = 514 , gt =124 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 2.8416 , t2/gt = 2.9769
id = 515 , gt =124 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 2.8416 , t2/gt = 2.9769
id = 516 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 517 , gt =108 , t1 = 322.9980 , t2 =337.0414 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0435 , t1/gt = 2.9907 , t2/gt = 3.1208
id = 518 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 519 , gt =124 , t1 = 369.1406 , t2 =484.4971 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.3125 , t1/gt = 2.9769 , t2/gt = 3.9072
id = 520 , gt =124 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 2.8416 , t2/gt = 2.9769
id = 521 , gt =120 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 2.9363 , t2/gt = 3.0762
id = 522 , gt =112 , t1 = 337.0414 , t2 =352.3615 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0455 , t1/gt = 3.0093 , t2/gt = 3.1461
id = 523 , gt =124 , t1 = 242.2485 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5238 , t1/gt = 1.9536 , t2/gt = 2.9769
id = 524 , gt =124 , t1 = 234.9077 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5714 , t1/gt = 1.8944 , t2/gt = 2.9769
id = 525 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 526 , gt =116 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 3.0376 , t2/gt = 3.1822
id = 527 , gt =108 , t1 = 322.9980 , t2 =455.9972 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4118 , t1/gt = 2.9907 , t2/gt = 4.2222
id = 528 , gt =124 , t1 = 250.0630 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.4762 , t1/gt = 2.0166 , t2/gt = 2.9769
id = 529 , gt =124 , t1 = 369.1406 , t2 =407.9975 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1053 , t1/gt = 2.9769 , t2/gt = 3.2903
id = 530 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 531 , gt =124 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 2.8416 , t2/gt = 2.9769
id = 532 , gt =100 , t1 = 298.1520 , t2 =596.3041 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9815 , t2/gt = 5.9630
id = 533 , gt =116 , t1 = 310.0781 , t2 =352.3615 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1364 , t1/gt = 2.6731 , t2/gt = 3.0376
id = 534 , gt =124 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 2.9769 , t2/gt = 3.1258
id = 535 , gt =128 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 2.8839 , t2/gt = 3.0281
id = 536 , gt =124 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 2.9769 , t2/gt = 3.1258
id = 537 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 538 , gt =124 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 2.9769 , t2/gt = 3.1258
id = 539 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 540 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 541 , gt =124 , t1 = 369.1406 , t2 =455.9972 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.2353 , t1/gt = 2.9769 , t2/gt = 3.6774
id = 542 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 543 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 544 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 545 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 546 , gt =116 , t1 = 337.0414 , t2 =352.3615 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0455 , t1/gt = 2.9055 , t2/gt = 3.0376
id = 547 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 548 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 549 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 550 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 551 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 552 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 553 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 554 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 555 , gt =124 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 2.9769 , t2/gt = 3.1258
id = 556 , gt =124 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 2.9769 , t2/gt = 3.1258
id = 557 , gt =124 , t1 = 369.1406 , t2 =430.6641 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1667 , t1/gt = 2.9769 , t2/gt = 3.4731
id = 558 , gt =124 , t1 = 369.1406 , t2 =430.6641 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.1667 , t1/gt = 2.9769 , t2/gt = 3.4731
id = 559 , gt =124 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 2.8416 , t2/gt = 2.9769
id = 560 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 561 , gt = 92 , t1 = 184.5703 , t2 =276.8555 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5000 , t1/gt = 2.0062 , t2/gt = 3.0093
id = 562 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 563 , gt =124 , t1 = 176.1808 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0952 , t1/gt = 1.4208 , t2/gt = 2.9769
id = 564 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 565 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 566 , gt =124 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 2.9769 , t2/gt = 3.1258
id = 567 , gt =124 , t1 = 298.1520 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.2381 , t1/gt = 2.4045 , t2/gt = 2.9769
id = 568 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 569 , gt =128 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 2.8839 , t2/gt = 3.0281
id = 570 , gt =128 , t1 = 193.7988 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 1.5141 , t2/gt = 3.0281
id = 571 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 572 , gt =128 , t1 = 193.7988 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 1.5141 , t2/gt = 3.0281
id = 573 , gt =128 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 2.8839 , t2/gt = 3.0281
id = 574 , gt =128 , t1 = 193.7988 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 1.5141 , t2/gt = 3.0281
id = 575 , gt =128 , t1 = 193.7988 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 1.5141 , t2/gt = 3.0281
id = 576 , gt =128 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 2.8839 , t2/gt = 3.0281
id = 577 , gt =128 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.8839 , t2/gt = 5.7678
id = 578 , gt =128 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.8839 , t2/gt = 5.7678
id = 579 , gt =128 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.8839 , t2/gt = 5.7678
id = 580 , gt =128 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 2.8839 , t2/gt = 3.0281
id = 581 , gt =128 , t1 = 322.9980 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.2000 , t1/gt = 2.5234 , t2/gt = 3.0281
id = 582 , gt =128 , t1 = 193.7988 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 1.5141 , t2/gt = 3.0281
id = 583 , gt =124 , t1 = 242.2485 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5238 , t1/gt = 1.9536 , t2/gt = 2.9769
id = 584 , gt =124 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 2.9769 , t2/gt = 3.1258
id = 585 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 586 , gt =128 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 2.8839 , t2/gt = 3.0281
id = 587 , gt =120 , t1 = 337.0414 , t2 =352.3615 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0455 , t1/gt = 2.8087 , t2/gt = 2.9363
id = 588 , gt =109 , t1 = 310.0781 , t2 =322.9980 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0417 , t1/gt = 2.8448 , t2/gt = 2.9633
id = 589 , gt =124 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 2.8416 , t2/gt = 2.9769
id = 590 , gt =124 , t1 = 369.1406 , t2 =455.9972 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.2353 , t1/gt = 2.9769 , t2/gt = 3.6774
id = 591 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 592 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 593 , gt =117 , t1 = 337.0414 , t2 =352.3615 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0455 , t1/gt = 2.8807 , t2/gt = 3.0116
id = 594 , gt =106 , t1 = 310.0781 , t2 =620.1562 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9253 , t2/gt = 5.8505
id = 595 , gt =118 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 2.9861 , t2/gt = 3.1283
id = 596 , gt =117 , t1 = 322.9980 , t2 =352.3615 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0909 , t1/gt = 2.7607 , t2/gt = 3.0116
id = 597 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 598 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id = 599 , gt =124 , t1 = 352.3615 , t2 =369.1406 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0476 , t1/gt = 2.8416 , t2/gt = 2.9769
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Cha Cha : avg.P-score = 0.0000 , avg.ALOTC = 0.0000
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t2/t1 = 1.5547
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t1/gt = 2.7636
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - avg.t2/gt = 4.2748
Jive
id =   0 , gt =160 , t1 = 242.2485 , t2 =484.4971 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 1.5141 , t2/gt = 3.0281
id =   1 , gt =168 , t1 = 250.0630 , t2 =484.4971 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.9375 , t1/gt = 1.4885 , t2/gt = 2.8839
id =   2 , gt =176 , t1 = 267.3087 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.9333 , t1/gt = 1.5188 , t2/gt = 2.9363
id =   3 , gt =172 , t1 = 250.0630 , t2 =258.3984 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0333 , t1/gt = 1.4539 , t2/gt = 1.5023
id =   4 , gt =176 , t1 = 267.3087 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.9333 , t1/gt = 1.5188 , t2/gt = 2.9363
id =   5 , gt =176 , t1 = 258.3984 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 1.4682 , t2/gt = 2.9363
id =   6 , gt =172 , t1 = 258.3984 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 1.5023 , t2/gt = 3.0046
id =   7 , gt =136 , t1 = 387.5977 , t2 =407.9975 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0526 , t1/gt = 2.8500 , t2/gt = 3.0000
id =   8 , gt =176 , t1 = 267.3087 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.9333 , t1/gt = 1.5188 , t2/gt = 2.9363
id =   9 , gt =176 , t1 = 267.3087 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.9333 , t1/gt = 1.5188 , t2/gt = 2.9363
id =  10 , gt =124 , t1 = 369.1406 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0500 , t1/gt = 2.9769 , t2/gt = 3.1258
id =  11 , gt =136 , t1 = 407.9975 , t2 =430.6641 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.0556 , t1/gt = 3.0000 , t2/gt = 3.1666
id =  12 , gt =172 , t1 = 258.3984 , t2 =516.7969 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 1.5023 , t2/gt = 3.0046
id =  13 , gt =172 , t1 = 258.3984 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.5000 , t1/gt = 1.5023 , t2/gt = 2.2535
id =  14 , gt =132 , t1 = 198.7680 , t2 =387.5977 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.9500 , t1/gt = 1.5058 , t2/gt = 2.9363
id =  15 , gt =124 , t1 = 369.1406 , t2 =738.2812 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 2.9769 , t2/gt = 5.9539
id =  16 , gt =144 , t1 = 215.3320 , t2 =430.6641 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 1.4954 , t2/gt = 2.9907
id =  17 , gt =160 , t1 = 242.2485 , t2 =484.4971 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 1.5141 , t2/gt = 3.0281
id =  18 , gt =168 , t1 = 242.2485 , t2 =484.4971 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 2.0000 , t1/gt = 1.4420 , t2/gt = 2.8839
id =  19 , gt =164 , t1 = 250.0630 , t2 =484.4971 . P-score = 0.0000 , ALOTC = 0 . t1/t2 = 1.9375 , t1/gt = 1.5248 , t2/gt = 2.9543
